LEAID,grad_rate,chron_absent,enrolled,absent_rate
4813530,90.0,470.0,3998.0,11.755877938969483
4813590,87.0,1580.0,9285.0,17.016693591814754
4813650,92.0,365.0,3559.0,10.25568980050576
4813960,99.0,190.0,2754.0,6.899055918663762
4814280,95.0,4523.0,41874.0,10.801451974972537
4814310,92.0,1159.0,6722.0,17.24189229396013
4814370,82.0,1227.0,5574.0,22.01291711517761
4814430,93.0,997.0,11515.0,8.658271819366044
4814520,87.0,246.0,1535.0,16.026058631921824
4814670,93.0,572.0,3132.0,18.26309067688378
4814700,92.0,175.0,1536.0,11.393229166666668
4814730,95.0,2604.0,23089.0,11.278097795487028
4814820,95.0,177.0,1514.0,11.690885072655217
4814850,95.0,189.0,2259.0,8.366533864541832
4814970,92.0,346.0,2335.0,14.817987152034265
4815000,93.0,5511.0,61522.0,8.957771203797016
4815180,98.0,428.0,6286.0,6.808781419026408
4815210,98.0,617.0,12622.0,4.888290286800824
4815240,93.0,1259.0,7584.0,16.60073839662447
4815270,89.0,7713.0,38022.0,20.285624112356004
4815330,93.0,726.0,5633.0,12.888336587963783
4815400,87.0,178.0,1383.0,12.8705712219812
4815510,98.0,332.0,4045.0,8.207663782447467
4815750,89.0,800.0,6118.0,13.076168682576006
4815910,93.0,2338.0,15194.0,15.387653020929315
4815930,92.0,398.0,1967.0,20.23385866802237
4815960,95.0,254.0,1480.0,17.16216216216216
4816110,93.0,11584.0,116349.0,9.956252309860847
4816200,95.0,191.0,1773.0,10.7727016356458
4816230,87.0,20865.0,153815.0,13.564996911874657
4816410,96.0,762.0,5181.0,14.707585408222352
4816500,96.0,252.0,3330.0,7.567567567567568
4816530,88.0,1422.0,12620.0,11.267828843106182
4816620,90.0,2300.0,11151.0,20.62595282934266
4816710,92.0,691.0,4661.0,14.825144818708432
4816740,95.0,2648.0,28622.0,9.251624624414786
4816770,95.0,119.0,1683.0,7.07070707070707
4816860,91.0,1421.0,9230.0,15.395449620801733
4816950,92.0,219.0,2008.0,10.906374501992032
4817040,95.0,261.0,1692.0,15.425531914893616
4817070,86.0,1635.0,10829.0,15.098347031120142
4817390,85.0,2794.0,14757.0,18.933387544893947
4817610,98.0,357.0,4319.0,8.26580226904376
4817640,92.0,2627.0,12862.0,20.424506297620898
4817700,95.0,2340.0,18845.0,12.417086760413904
4817730,92.0,2743.0,14415.0,19.028789455428377
4817760,98.0,449.0,8057.0,5.57279384386248
4817850,90.0,2044.0,9979.0,20.4830143300932
4818000,82.0,6872.0,31017.0,22.15559209465777
4818060,91.0,887.0,5189.0,17.093852380034686
4818150,87.0,2633.0,9400.0,28.010638297872344
4818180,88.0,4452.0,33187.0,13.414891373128032
4818210,95.0,255.0,1578.0,16.159695817490494
4818280,97.0,453.0,3674.0,12.329885683179096
4818300,84.0,8447.0,58251.0,14.501038608779249
4818360,91.0,686.0,4318.0,15.886984715145902
4818540,95.0,684.0,5832.0,11.728395061728394
4818720,95.0,109.0,1557.0,7.000642260757868
4818810,94.0,808.0,5834.0,13.849845731916352
4818900,87.0,268.0,2281.0,11.749232792634809
4818940,95.0,150.0,1815.0,8.264462809917356
4819080,92.0,108.0,1639.0,6.589383770591824
4819170,95.0,261.0,2709.0,9.634551495016613
4819350,92.0,558.0,4021.0,13.877144988808752
4819380,89.0,849.0,5904.0,14.380081300813009
4819560,97.0,852.0,10057.0,8.47171124589838
4819650,95.0,4917.0,75177.0,6.540564268326748
4819700,86.0,15463.0,85795.0,18.023194824873244
4819830,97.0,968.0,9688.0,9.991742361684558
4819840,96.0,352.0,3271.0,10.761235096300826
4819950,97.0,391.0,6071.0,6.44045462032614
4820010,98.0,2979.0,57657.0,5.166762058379729
4820160,95.0,102.0,1608.0,6.343283582089552
4820190,92.0,618.0,2481.0,24.9093107617896
4820220,92.0,425.0,3081.0,13.79422265498215
4820250,89.0,2313.0,22596.0,10.236325013276684
4820280,85.0,1499.0,6897.0,21.73408728432652
4820340,92.0,5847.0,55245.0,10.58376323649199
4820500,95.0,454.0,2789.0,16.2782359268555
4820600,96.0,1280.0,11527.0,11.104363667910125
4820640,95.0,191.0,1905.0,10.026246719160104
4820700,92.0,304.0,2446.0,12.428454619787408
4820760,92.0,267.0,1785.0,14.957983193277313
4820850,95.0,88.0,1806.0,4.87264673311185
4820960,92.0,225.0,2010.0,11.194029850746269
4821060,92.0,340.0,2847.0,11.94239550403934
4821150,90.0,3704.0,23648.0,15.663058186738835
4821360,95.0,266.0,2368.0,11.233108108108109
4821390,93.0,1209.0,7135.0,16.944639103013316
4821420,90.0,4873.0,28391.0,17.163889965129794
4821450,95.0,140.0,1092.0,12.82051282051282
4821660,97.0,835.0,13300.0,6.2781954887218046
4821720,90.0,798.0,5117.0,15.595075239398083
4821750,95.0,357.0,2705.0,13.197781885397411
4821780,92.0,1136.0,4834.0,23.500206868018203
4821810,95.0,250.0,1828.0,13.676148796498904
4822170,82.0,457.0,4933.0,9.264139468883032
4822320,95.0,243.0,1932.0,12.577639751552796
4822410,95.0,182.0,2248.0,8.09608540925267
4822470,93.0,2882.0,14388.0,20.03058103975535
4822530,90.0,2248.0,18358.0,12.245342629916111
4822970,95.0,285.0,3392.0,8.402122641509434
4823010,83.0,547.0,3899.0,14.029238266222109
4823100,94.0,246.0,3180.0,7.735849056603773
4823250,98.0,279.0,6964.0,4.006318207926479
4823280,95.0,241.0,1848.0,13.041125541125542
4823430,95.0,280.0,1996.0,14.02805611222445
4823640,79.0,29231.0,211178.0,13.841877468296888
4823790,95.0,229.0,2888.0,7.929362880886427
4823820,98.0,395.0,3524.0,11.208853575482406
4823910,94.0,4008.0,41941.0,9.556281442979424
4824000,95.0,276.0,1718.0,16.065192083818395
4824030,84.0,822.0,5850.0,14.051282051282053
4824060,96.0,1943.0,23405.0,8.301644947660757
4824100,92.0,537.0,7230.0,7.427385892116183
4824180,95.0,377.0,2343.0,16.090482287665388
4824260,95.0,106.0,1820.0,5.824175824175824
4824420,92.0,3395.0,32214.0,10.53889613211647
4824590,87.0,580.0,4974.0,11.660635303578609
4824600,95.0,91.0,1687.0,5.394190871369295
4824630,92.0,379.0,2484.0,15.257648953301128
4824930,97.0,500.0,5507.0,9.079353550027236
4824990,85.0,3845.0,23007.0,16.71230495066719
4825170,94.0,4580.0,77432.0,5.91486723835107
4825200,97.0,433.0,3935.0,11.003811944091488
4825260,94.0,3155.0,34251.0,9.211409885842748
4825320,95.0,243.0,1618.0,15.018541409147096
4825500,91.0,282.0,3126.0,9.021113243761995
4825590,95.0,531.0,4741.0,11.20016874077199
4825620,95.0,442.0,4079.0,10.835989213042414
4825660,87.0,8534.0,44277.0,19.274115229125737
4825680,85.0,633.0,3373.0,18.766676549066112
4825740,93.0,5897.0,52487.0,11.23516299274106
4825980,95.0,170.0,2124.0,8.00376647834275
4826040,90.0,320.0,3289.0,9.72940103374886
4826100,92.0,189.0,1967.0,9.608540925266905
4826130,85.0,5488.0,28299.0,19.392911410297184
4826190,92.0,1163.0,7573.0,15.357190017166248
4826280,87.0,368.0,3098.0,11.878631375080698
4826310,98.0,410.0,3373.0,12.155351319300326
4826400,95.0,107.0,1477.0,7.244414353419093
4826430,98.0,357.0,3938.0,9.065515490096496
4826470,95.0,1103.0,10410.0,10.595581171950048
4826490,87.0,707.0,3339.0,21.17400419287212
4826580,93.0,3238.0,31506.0,10.27740747794071
4826610,95.0,356.0,1935.0,18.39793281653747
4826640,98.0,429.0,3338.0,12.852007189934092
4826670,99.0,729.0,7364.0,9.89951113525258
4826790,94.0,2587.0,23932.0,10.809794417516295
4827030,97.0,3063.0,39002.0,7.853443413158299
4827240,87.0,361.0,2999.0,12.037345781927309
4827300,95.0,3909.0,46776.0,8.35684966649564
4827390,92.0,408.0,2503.0,16.300439472632842
4827420,96.0,250.0,4019.0,6.220452848967405
4827450,92.0,271.0,2106.0,12.867996201329534
4827510,97.0,284.0,4082.0,6.957373836354728
4827690,98.0,547.0,3138.0,17.431485022307204
4827720,95.0,681.0,7518.0,9.058260175578612
4827780,92.0,464.0,4068.0,11.406096361848574
4827810,95.0,238.0,1794.0,13.26644370122631
4827870,90.0,1103.0,5671.0,19.44983248104391
4828110,95.0,771.0,8556.0,9.011220196353436
4828200,95.0,87.0,1763.0,4.934770277935337
4828290,94.0,1210.0,10767.0,11.238042165877218
4828380,99.0,197.0,4264.0,4.620075046904315
4828500,89.0,3956.0,28052.0,14.102381291886497
4828550,91.0,958.0,7423.0,12.90583322106965
4828620,92.0,232.0,1551.0,14.958091553836232
4828650,92.0,255.0,1693.0,15.062020082693444
4828680,96.0,320.0,3514.0,9.10643141718839
4828710,95.0,212.0,2356.0,8.998302207130731
4828740,93.0,1347.0,12989.0,10.370313342058664
4828890,86.0,1437.0,9091.0,15.806841931580683
4828920,94.0,2611.0,34862.0,7.489530147438472
4829010,94.0,423.0,4230.0,10.0
4829100,95.0,179.0,1470.0,12.17687074829932
4829160,90.0,975.0,5126.0,19.020678891923527
4829670,94.0,2850.0,23291.0,12.23648619638487
4829820,95.0,85.0,1451.0,5.85802894555479
4829850,97.0,2231.0,24304.0,9.17955892034233
4830060,99.0,544.0,5084.0,10.700236034618412
4830120,95.0,111.0,2791.0,3.977069150841992
4830250,96.0,970.0,5530.0,17.540687160940323
4830390,90.0,3260.0,40998.0,7.951607395482707
4830420,92.0,280.0,1799.0,15.56420233463035
4830570,89.0,4496.0,25708.0,17.488719464758052
4830600,91.0,584.0,8870.0,6.5839909808342725
4830640,97.0,463.0,8073.0,5.735166604731822
4830930,95.0,154.0,1628.0,9.45945945945946
4830950,97.0,531.0,3280.0,16.189024390243905
4831040,91.0,2916.0,15469.0,18.8506044346758
4831170,95.0,426.0,2327.0,18.306832831972496
4831260,97.0,981.0,8736.0,11.229395604395604
4831760,96.0,632.0,5326.0,11.866316184754035
4831770,95.0,144.0,1625.0,8.86153846153846
4832090,91.0,793.0,6243.0,12.702226493672914
4832160,95.0,142.0,1911.0,7.430664573521717
4832190,92.0,332.0,3055.0,10.867430441898527
4832280,93.0,673.0,5387.0,12.49303879710414
4832310,96.0,249.0,3228.0,7.713754646840148
4832340,95.0,161.0,1337.0,12.041884816753926
4832370,95.0,1077.0,8626.0,12.485508926501277
4832400,93.0,2450.0,15034.0,16.29639483836637
4832940,91.0,9157.0,65811.0,13.91408731063196
4833010,96.0,171.0,2595.0,6.589595375722543
4833120,94.0,16253.0,106006.0,15.332151010320173
4833180,94.0,1880.0,23124.0,8.130081300813007
4833720,95.0,311.0,1877.0,16.56899307405434
4833780,95.0,200.0,1789.0,11.179429849077698
4834050,97.0,401.0,3231.0,12.411018260600432
4834170,94.0,393.0,3574.0,10.996082820369333
4834290,94.0,502.0,3498.0,14.351057747284164
4834320,88.0,9042.0,54630.0,16.551345414607358
4834440,97.0,1179.0,21629.0,5.4510148411854455
4834470,92.0,344.0,2287.0,15.041539134236992
4834550,92.0,551.0,2688.0,20.498511904761905
4834650,95.0,181.0,2223.0,8.142150247413406
4834830,97.0,2626.0,25289.0,10.383961406144964
4834860,91.0,3913.0,31899.0,12.266842220759273
4834980,93.0,679.0,4680.0,14.50854700854701
4835010,95.0,258.0,2344.0,11.006825938566552
4835070,92.0,695.0,5505.0,12.62488646684832
4835100,95.0,4065.0,52601.0,7.727989962168019
4835130,95.0,189.0,2106.0,8.974358974358974
4835190,95.0,574.0,3581.0,16.02904216699246
4835250,92.0,188.0,2427.0,7.746188710341986
4835310,95.0,103.0,1419.0,7.258632840028188
4835400,86.0,1734.0,7733.0,22.42338031811716
4835430,94.0,438.0,5006.0,8.749500599280863
4835520,95.0,334.0,1737.0,19.228554979850315
4835570,95.0,82.0,1458.0,5.6241426611796985
4835580,92.0,140.0,1416.0,9.887005649717514
4835800,92.0,246.0,1317.0,18.678815489749432
4835850,92.0,468.0,4381.0,10.682492581602371
4835910,87.0,283.0,1905.0,14.855643044619423
4836000,99.0,615.0,12030.0,5.112219451371571
4836240,91.0,405.0,2630.0,15.399239543726235
4836360,87.0,259.0,1688.0,15.343601895734595
4836450,95.0,54.0,1561.0,3.459320948110186
4836540,87.0,429.0,2039.0,21.039725355566453
4836660,94.0,414.0,5806.0,7.13055459869101
4836970,77.0,178.0,1361.0,13.07861866274798
4837020,88.0,4685.0,39003.0,12.011896520780454
4837140,93.0,1252.0,10456.0,11.97398622800306
4837150,99.0,307.0,4245.0,7.232037691401649
4837170,92.0,256.0,1949.0,13.134940995382246
4837410,95.0,150.0,2352.0,6.377551020408164
4837440,91.0,689.0,2785.0,24.73967684021544
4837590,87.0,191.0,1536.0,12.434895833333332
4837650,97.0,943.0,16161.0,5.835034960707877
4837740,89.0,902.0,6380.0,14.13793103448276
4838080,95.0,4911.0,49065.0,10.009171507184348
4838190,95.0,278.0,2412.0,11.5257048092869
4838220,96.0,554.0,5700.0,9.719298245614034
4838360,92.0,253.0,2132.0,11.866791744840526
4838580,95.0,159.0,1863.0,8.53462157809984
4838700,89.0,2208.0,14477.0,15.251778683428888
4838730,82.0,11304.0,48940.0,23.09767061708214
4838790,91.0,1945.0,10467.0,18.582210757619183
4838820,92.0,357.0,1467.0,24.335378323108383
4838850,87.0,472.0,3795.0,12.43741765480896
4838900,82.0,1492.0,10047.0,14.850204041007268
4838970,87.0,1513.0,7750.0,19.52258064516129
4839180,89.0,299.0,2724.0,10.976505139500734
4839270,93.0,719.0,4791.0,15.007305364224589
4839480,96.0,1515.0,15652.0,9.679274214157935
4839630,92.0,293.0,2831.0,10.349699752737548
4839690,90.0,1737.0,6907.0,25.14840017373679
4839750,92.0,337.0,2894.0,11.644782308223911
4839870,95.0,97.0,1643.0,5.9038344491783326
4839930,97.0,506.0,10147.0,4.986695575046811
4839990,90.0,1595.0,9103.0,17.52169614412831
4840020,92.0,312.0,2020.0,15.445544554455443
4840080,88.0,1176.0,7140.0,16.470588235294116
4840230,95.0,365.0,2931.0,12.45308768338451
4840350,95.0,302.0,2323.0,13.00043047783039
4840550,95.0,227.0,1788.0,12.695749440715884
4840650,92.0,488.0,2685.0,18.175046554934823
4840680,78.0,1973.0,9169.0,21.518159014069145
4840710,90.0,4470.0,46517.0,9.609390115441666
4840740,92.0,758.0,4213.0,17.991929741276998
4840920,89.0,1207.0,5651.0,21.359051495310563
4840950,93.0,2762.0,13882.0,19.896268549200403
4841070,96.0,534.0,4016.0,13.296812749003983
4841100,90.0,4192.0,33429.0,12.540010170809776
4841190,95.0,161.0,1976.0,8.147773279352228
4841220,83.0,7349.0,36115.0,20.348885504637963
4841280,87.0,466.0,3580.0,13.016759776536311
4841350,93.0,368.0,3606.0,10.205213533000554
4841520,97.0,356.0,3638.0,9.785596481583289
4841820,90.0,456.0,4258.0,10.709253170502585
4841880,95.0,45.0,1813.0,2.4820739106453393
4841970,95.0,221.0,1967.0,11.2353838332486
4842030,92.0,319.0,2056.0,15.51556420233463
4842210,95.0,180.0,1828.0,9.846827133479213
4842240,95.0,154.0,1576.0,9.771573604060912
4842280,92.0,316.0,3196.0,9.887359198998748
4842300,95.0,188.0,1223.0,15.372035977105478
4842330,84.0,1758.0,8101.0,21.701024564868536
4842450,93.0,681.0,4241.0,16.057533600565904
4842480,93.0,1012.0,6845.0,14.784514243973703
4842510,86.0,2539.0,8600.0,29.523255813953487
4842960,96.0,995.0,15927.0,6.247253092233315
4843350,98.0,613.0,3849.0,15.926214601195117
4843470,91.0,2130.0,17894.0,11.903431317760145
4843650,95.0,4452.0,43264.0,10.290310650887577
4843720,87.0,1079.0,4482.0,24.074074074074073
4843800,95.0,368.0,4480.0,8.214285714285714
4843890,95.0,106.0,1599.0,6.629143214509068
4843920,98.0,340.0,2423.0,14.0321914981428
4844010,95.0,133.0,2130.0,6.244131455399061
4844110,92.0,297.0,2016.0,14.732142857142858
4844150,90.0,2527.0,14290.0,17.68369489153254
4844160,89.0,772.0,4619.0,16.713574366746048
4844280,73.0,2907.0,14797.0,19.645874163681828
4844430,97.0,655.0,7150.0,9.160839160839162
4844730,88.0,918.0,8319.0,11.034980165885324
4844800,97.0,1107.0,8091.0,13.681868743047833
4844960,91.0,2052.0,16782.0,12.2273864855202
4845090,87.0,514.0,2124.0,24.199623352165727
4845120,92.0,459.0,2104.0,21.815589353612168
4845380,95.0,263.0,2097.0,12.541726275631854
4845480,95.0,122.0,1495.0,8.160535117056856
4845540,86.0,1007.0,6821.0,14.763231197771589
4845600,91.0,411.0,4678.0,8.785805899957246
4845630,95.0,153.0,1585.0,9.652996845425868
4845720,92.0,263.0,1520.0,17.30263157894737
4845780,98.0,1505.0,13475.0,11.168831168831169
4845900,85.0,1181.0,7290.0,16.200274348422496
4845950,87.0,302.0,2405.0,12.557172557172558
4846200,95.0,105.0,1521.0,6.903353057199212
4846500,97.0,282.0,4410.0,6.394557823129252
4846530,96.0,946.0,15712.0,6.020875763747454
4846620,95.0,243.0,1617.0,15.0278293135436
4846680,90.0,4592.0,40143.0,11.439105198913884
4846710,91.0,869.0,3521.0,24.680488497585912
5100060,83.0,467.0,5209.0,8.965252447686696
5100090,90.0,1011.0,13915.0,7.265540783327344
5100120,75.0,1231.0,15802.0,7.790153145171496
5100152,86.0,353.0,2186.0,16.148215919487647
5100180,92.0,320.0,1793.0,17.84718349135527
5100210,91.0,533.0,4048.0,13.166996047430828
5100240,92.0,228.0,2281.0,9.995615957913197
5100270,85.0,1785.0,25828.0,6.911104227969646
5100300,92.0,1020.0,10256.0,9.945397815912637
5100360,89.0,912.0,9798.0,9.30802204531537
5100420,95.0,288.0,4648.0,6.196213425129088
5100450,82.0,453.0,2271.0,19.947159841479525
5100480,87.0,306.0,1632.0,18.75
5100510,89.0,707.0,2841.0,24.885603660682857
5100540,92.0,266.0,1976.0,13.461538461538462
5100600,90.0,713.0,7742.0,9.209506587445103
5100660,79.0,1021.0,4252.0,24.012229539040455
5100690,87.0,272.0,3797.0,7.163550171187779
5100750,87.0,392.0,1881.0,20.83997873471558
5100780,88.0,286.0,4510.0,6.341463414634147
5100810,90.0,2771.0,40185.0,6.895607813860893
5100840,88.0,5721.0,61291.0,9.334159990863258
5100870,95.0,208.0,1980.0,10.505050505050503
5100960,89.0,369.0,2843.0,12.979247274006331
5101050,89.0,1007.0,8189.0,12.296983758700696
5101080,92.0,223.0,1339.0,16.654219566840926
5101110,75.0,1008.0,5587.0,18.041882942545197
5101140,92.0,542.0,2141.0,25.31527323680523
5101170,82.0,760.0,4334.0,17.53576372865713
5101200,92.0,137.0,1407.0,9.737029140014217
5101260,86.0,15124.0,185956.0,8.133106756437007
5101290,97.0,108.0,2611.0,4.136346227499042
5101320,94.0,744.0,11108.0,6.697875405113432
5101350,92.0,171.0,2038.0,8.390578999018645
5101380,94.0,696.0,3590.0,19.38718662952646
5101440,87.0,675.0,7224.0,9.343853820598008
5101470,92.0,1723.0,13527.0,12.737487986988985
5101510,81.0,336.0,3442.0,9.761766414875073
5101590,87.0,290.0,2493.0,11.632571199358203
5101620,88.0,606.0,5438.0,11.143802868701728
5101650,90.0,378.0,2636.0,14.33990895295903
5101690,87.0,197.0,1589.0,12.397734424166142
5101710,93.0,507.0,3122.0,16.23959000640615
5101740,82.0,433.0,2391.0,18.10957758260142
5101770,85.0,776.0,4914.0,15.791615791615794
5101800,87.0,2998.0,18553.0,16.15911173395138
5101830,94.0,818.0,17850.0,4.582633053221288
5101860,83.0,673.0,6295.0,10.69102462271644
5101890,89.0,5198.0,51196.0,10.1531369638253
5101920,83.0,857.0,7466.0,11.478703455665684
5101980,82.0,672.0,4007.0,16.77065136011979
5102010,93.0,532.0,5494.0,9.683290862759373
5102100,91.0,627.0,4535.0,13.8257993384785
5102120,87.0,310.0,2198.0,14.10373066424022
5102190,82.0,764.0,3269.0,23.37106148669318
5102250,93.0,5932.0,80122.0,7.403709343251541
5102280,89.0,442.0,4913.0,8.996539792387544
5102310,77.0,221.0,1530.0,14.444444444444445
5102340,85.0,1179.0,8049.0,14.647782333209095
5102360,68.0,1260.0,7786.0,16.18289237092217
5102370,87.0,145.0,1777.0,8.159819921215531
5102390,84.0,391.0,3726.0,10.493827160493826
5102400,82.0,230.0,1904.0,12.079831932773107
5102430,87.0,166.0,1093.0,15.187557182067705
5102460,82.0,660.0,4322.0,15.270708005552985
5102490,87.0,175.0,1284.0,13.629283489096572
5102520,91.0,957.0,9900.0,9.666666666666666
5102580,87.0,218.0,1884.0,11.571125265392782
5102610,90.0,315.0,3244.0,9.71023427866831
5102640,88.0,4077.0,27314.0,14.926411364135609
5102670,78.0,4583.0,29705.0,15.42837906076418
5102710,92.0,197.0,1653.0,11.91772534785239
5102730,92.0,181.0,1318.0,13.732928679817904
5102790,87.0,311.0,2058.0,15.111758989310008
5102820,92.0,619.0,4837.0,12.797188339880092
5102850,96.0,411.0,3358.0,12.239428231089937
5102880,87.0,315.0,2715.0,11.60220994475138
5102910,74.0,1035.0,3648.0,28.37171052631579
5102940,88.0,1269.0,8758.0,14.48960949988582
5102980,92.0,146.0,2139.0,6.825619448340346
5103000,82.0,2505.0,13716.0,18.26334208223972
5103030,92.0,267.0,4331.0,6.164858000461787
5103060,82.0,350.0,2065.0,16.94915254237288
5103090,89.0,724.0,6345.0,11.41055949566588
5103130,88.0,10839.0,89569.0,12.101285042816151
5103150,90.0,616.0,4221.0,14.593698175787727
5103180,87.0,161.0,1612.0,9.98759305210918
5103240,66.0,4198.0,23707.0,17.707850002109083
5103300,81.0,2322.0,13609.0,17.06223822470424
5103330,92.0,950.0,14131.0,6.722808010756492
5103370,88.0,548.0,2829.0,19.37080240367621
5103390,92.0,813.0,11837.0,6.868294331333953
5103420,87.0,628.0,3828.0,16.405433646812956
5103460,93.0,383.0,3954.0,9.686393525543751
5103480,90.0,429.0,3620.0,11.850828729281767
5103510,93.0,784.0,6162.0,12.723141837065889
5103520,90.0,630.0,4443.0,14.179608372721134
5103600,82.0,341.0,2807.0,12.14820092625579
5103640,88.0,3007.0,23767.0,12.651996465687718
5103660,92.0,2684.0,29145.0,9.209126779893635
5103690,84.0,326.0,2641.0,12.34380916319576
5103710,85.0,1390.0,14362.0,9.678317783038574
5103810,82.0,1312.0,5793.0,22.6480234766097
5103840,90.0,5751.0,68306.0,8.419465347114457
5103870,89.0,1064.0,5423.0,19.620136455836253
5103900,90.0,1184.0,7262.0,16.304048471495456
5103930,82.0,374.0,3005.0,12.445923460898504
5103980,87.0,282.0,1611.0,17.50465549348231
5104020,90.0,1239.0,11947.0,10.370804386038335
5104050,80.0,616.0,4409.0,13.971422091177136
5104080,94.0,906.0,5719.0,15.841930407413884
5104110,92.0,601.0,4161.0,14.443643354962749
5104150,95.0,912.0,12844.0,7.100591715976331
5300001,92.0,773.0,4046.0,19.10528917449333
5300003,89.0,1242.0,5146.0,24.135250680139915
